video_id,text,likes,date,toxicity,month
pyXS4ytSIGY,"Er wird flächendeckend praktiziert!
Die Wahlbeobachtung ist nur im Wahlbüro selbst möglich. Warum wohl?!
Und die Briefwähler sollen ja ganz anders wählen. Begründung?
Es wurden ja schon mehrfach irgendwelche Säcke mit Briefwahlstimmen gefunden: es gab mehr Stimmen als Wahlberechtigte, einzelne Parteien wurden gar nicht (!) gewählt bei tausenden Stimmen etc.
Und die Auszählungsergebnisse werden häufig telefonisch (!) weitergegeben. Wenn sich der Angerufene mal nicht „zufällig“ verschreibt…
Die Wahlen sind eine Farce. Soll jeder selbst entscheiden, ob er das mitmacht oder nicht.",2,2023-10-09 06:29:15+00:00,toxic,2023-10
pyXS4ytSIGY,"Dummer Beitrag 
Super Demokratie 🤣",0,2023-10-08 15:38:39+00:00,toxic,2023-10
pyXS4ytSIGY,"Das ist leichter als man denkt. Gezählt werden die Stimmen  eines Wahlkrieses nur von der SPD und schon haben wir einen SPD'ler als Kanzler. Wer überprüft eigentlich die Zähler , SPD Anhänger oder Anzahl der Stimmzettel. Ich war einmal dabei.  Ich weis wie es geht .Denn keinen interessiert hinterher wer wieviele stimmen hat um 22er  Uhr. Die wollen nur noch nach hause.",2,2023-09-25 15:12:26+00:00,toxic,2023-09
pyXS4ytSIGY,"Bei uns heisst das nicht Wahlbetrug, sondern nur hohe Toleranz bei Auszählungen.",4,2023-09-25 09:51:29+00:00,toxic,2023-09
pyXS4ytSIGY,"Natürlich ist der Wahlbetrug in den USA nachgewiesen. Recherchiere mal richtig! Schon allein der Kinofilm ""2000 mules"" zeigt es gut.

Mit euch großen Youtubern ist es immer das selbe. Ihr folgt den Mainstream Medien wie blinde Schaafe. Nach dem Motto hauptsache nicht nachdenken oder anecken🤦🏼‍♂️",1,2023-07-04 13:54:01+00:00,toxic,2023-07
pyXS4ytSIGY,"Ja schon die art und weise wie sich koalitionen zur regierung bilden grenzt an wahlbetrug. Derzeitig hat die cdu bei umfragen 27 prozent, spd 20 prozent, afd 19,5 prozent, die grünen 13 prozent usw. Wenn die Wahlen nach dem willen des volkes gehen würden würde die CDU und Spd gemeinsam auf 47 Prozent kommen, da dies noch nicht reicht zur mehrheit und zur regierung sollte in einem ordentlichen wahlsystem welches nach des volkes willen gebildet wird, die AFD ebendfalls in die regierung rutschen mit 19,5 prozent. Diese 3 parteien sind laut wahlen die stärksten kräfte und bilden somit die regierung, nicht irgendeine partei wie die grünen oder fdp. Die platz 4 und 5 belegen. Nein in einem ordentlichen demokratischen wahlgang bilden die stärksten parteien die regierung also laut umfragen derzeitig CDU, SPD, AfD. Gemeinsam 66,5 prozent. Nicht anders hat das demokratische wahlsystem abzulaufen. Alles andere ist betrug am wähler.",0,2023-06-23 07:04:15+00:00,toxic,2023-06
pyXS4ytSIGY,niemand redet wie viel macht journalisten haben die können die wahl auch beeinflussen,0,2023-05-30 13:48:21+00:00,toxic,2023-05
pyXS4ytSIGY,Es ist noch einfacher zu Manipulieren. Dort wo die ganzen stimmen von den Wahlkreisen zusammen gezählt werden. Da darf der Bürger komischer weise nicht da bei sein. Nur in den einzelnen Wahllokalen wo man ja kein gesamtüberblick hat da ja die Wahl geheim ist. Es gibt zwar Wahlbeobachter die sehen aber nur immer das kleine stück aus dem Wahlkreis.,1,2023-04-25 18:01:10+00:00,toxic,2023-04
pyXS4ytSIGY,"Nach diesen Gesetzen müsste der Trump schon lange für 5 Jahre Haft im Gefängnis sitzen, da er ja den Versuch machte den Wahlprozess gewaltsam zu unterbrechen bzw zu verhindern. Aber leider läuft er immer noch frei rum.",1,2023-03-17 18:57:30+00:00,toxic,2023-03
pyXS4ytSIGY,Welche Demokratie denn?,0,2023-02-17 21:07:12+00:00,neutral,2023-02
pyXS4ytSIGY,"Wer glaubt, dass wir hier in Deutschland noch in einer Demokratie leben, hat einen Realitätsverlust.
Fakt ist: Wir dürfen wählen. Das ist unser einziges Recht. Nach der Wahl handeln die Politiker gegen das Volk.",1,2023-01-15 12:28:58+00:00,toxic,2023-01
pyXS4ytSIGY,In erster Lienie fälschen Politiker der Ampel,0,2022-11-06 16:44:39+00:00,toxic,2022-11
pyXS4ytSIGY,Traue keinem Bericht denn du nicht selbst gefälscht hast...,0,2022-11-02 23:42:11+00:00,toxic,2022-11
pyXS4ytSIGY,"Ja gibt es, wird nur vertuscht und klein geredet, es fängt schon an das die meisten Wahlhelfer von SPD und CDU sind und hört mit eindeutigen Aussagen bei der letzten Wahl auf, die von einem SPD Politiker getroffen wurden! 
Im übrigen hat die CDU mit Absicht verloren, ich weiß nicht wieso aber laut Verschwörungstheorien soll das so sein, macht ihr seit so ein Recherche Team, fragt Mal danach würde mich interessieren ob das stimmt.",0,2022-10-25 20:21:24+00:00,toxic,2022-10
pyXS4ytSIGY,Ist heute so einfach wie nie zuvor,0,2022-10-22 10:32:30+00:00,neutral,2022-10
pyXS4ytSIGY,Ich denke schon bei uns liegen Bleistifte zum ankreuzten !,0,2022-10-12 20:36:24+00:00,neutral,2022-10
pyXS4ytSIGY,"Selbstverständlich wird in Deutschland massiv manipuliert. Das fängt schon mit den nicht mehr unabhängigen Leitmedien und des ÖR an. Wenn ich den Menschen permanent einseitige, ausgewählte Informationen vermittle, dann ist das Ergebnis manipuliert und nichts anderes als Wahlbetrug. Die Neutralität der ÖR-Sender ist seit Jahren nicht mehr gegeben.",0,2022-10-10 07:44:25+00:00,toxic,2022-10
pyXS4ytSIGY,"Die BRD wird immer durch Wahlbetrug die Bürger verachten..
Reihenfolge auf Wahlzettel
Manipulation durch Fernsehen
Keine Kontrolle des eigenen Wahlzettels durch Codierung und Überprüfung
Wahlversprechen werden  gebrochen ohne rechtliche juristische Möglichkeit zu haben
Eine Stimme die in eine Urne kommt ist sofort tot...
Behalte deine Stimme...
Volksabstimmungen so wie im Grundgesetz geschrieben sind die echte Demokratie..
Keine repräsentative Demokratie
Wie lange lässt du dich noch verarschen???
Zähle deine Geburstage....",1,2022-10-09 18:23:10+00:00,toxic,2022-10
pyXS4ytSIGY,"Bei der deutschen Wahl ist auch Wahlfälschung im Gange. Siehe Berlin. Die Frage ist, ob die Wahlen gefälscht wurden. Weil sonst wäre keine kriminelle Bande aus Dieben, Kriegsgeilen Dieben und Geldgeilen Dieben, also narzischen Dieben besteht, grenzt das schon an Verhältnissen wie in Russland.",0,2022-10-03 12:39:10+00:00,toxic,2022-10
pyXS4ytSIGY,Die Wahl videoüberwachung,0,2022-05-10 16:57:14+00:00,neutral,2022-05
pyXS4ytSIGY,Ganz klar: jein! 😂,0,2022-02-19 06:05:36+00:00,neutral,2022-02
pyXS4ytSIGY,Jerrymandering,0,2022-01-04 14:40:06+00:00,neutral,2022-01
pyXS4ytSIGY,"Bleibt mal lieber in Deutschland ,da ist Wahlbetrug schon lange möglich.!!!! !!!! !!! (siehe Wahlbetrug in Stendal, Sachen-Anhalt).usw,usw.",1,2021-12-23 19:40:56+00:00,toxic,2021-12
pyXS4ytSIGY,"Wahlbetrug ist in Deutschland gängige Praxis. Siehe FDP Kemmerich und Merkel die Wahlen ""rückgängig"" gemacht hat. Und Bundestagswahl 2021 in Berlin mit Wahlbetrug/Manipulation/Panne. Wähler haben keine Zettel bekommen und bis heute keine Berichte darüber. Mr. to GO deine Stellungnahme?",1,2021-12-20 15:32:52+00:00,toxic,2021-12
pyXS4ytSIGY,"6:11 Ja genau - youtube nimmt das Thema seeehhhr ernst. Wenn man/frau/div Videos macht, in denen Behauptet wird, daß es bei der Bundestagswahl 2021 Wahlbetrug gab, dann wird man/frau/div gesperrt. Ich glaube, es waren gerade 10 Tage bis herauskam, daß es in Berlin ""Unregelmäßigkeiten"" gab.",1,2021-12-12 22:20:57+00:00,toxic,2021-12
pyXS4ytSIGY,Also ich finde in der Info-Box nichts zur Studie mit der automatisierten Berechnungsmethode :(,1,2021-10-22 02:38:40+00:00,neutral,2021-10
pyXS4ytSIGY,"Ahja zerissene Wahlurnensiegel, bevor das go gegeben wird, genau in den Wahlkreisen wo die meiste Menschenmasse zusammen trifft um dann sein Kreuz an Ausfüllpodesten zusetzen mit nichts weiter als einem vorgefundenen angeketteten Bleistift     (AAALAAARM!!!)",1,2021-10-18 14:47:58+00:00,toxic,2021-10
pyXS4ytSIGY,"WAHLBETRUG in Berlin!!!!
Minderjährige haben rechtswidrig an der Bundestagswahl teilgenommen.",2,2021-10-06 20:27:12+00:00,toxic,2021-10
pyXS4ytSIGY,"Wenn der Wahlbetrug begangen wurde, bedarf es keiner Überlegungen mehr, ob er möglich wäre.",1,2021-10-05 23:55:02+00:00,toxic,2021-10
pyXS4ytSIGY,Klar! Sehe Berlin 2021!,2,2021-10-05 08:47:04+00:00,neutral,2021-10
pyXS4ytSIGY,Deutschland ist mittlerweile schlimmer als der Kongo . Dort sind Spenden an Politiker verboten und werden BESTECHUNG genannt!,2,2021-10-02 07:06:15+00:00,toxic,2021-10
pyXS4ytSIGY,Ich wuste es :D die wahlen können unmöglich so verlaufen sein. jeder sollte sich nochmal thüringen 2019 in erinnerung rufen :D,2,2021-10-01 10:45:08+00:00,toxic,2021-10
pyXS4ytSIGY,"Die machen  gar  nichts  (Deutschland  ist  das Paradies  für  kriminellen  und VERBRECHER, die machen  Geschäfte  mit dem  masken, und  niemand  interessiert  das (ein Kind  von  die  Grundschule  hat  mir  gesagt  ich kriege  keine Luft  mehr  wegen  die  maske zu tragen  (das ist  eine  kriminelle  Gesellschäfte  mit dem kinder  ,aber keine  macht  was  dagegen  (ich sage  immer  Deutschland  ist  ein  Paradies  für  kriminellen  .passiert  überhaupt  nichts  ..",3,2021-09-29 12:43:25+00:00,toxic,2021-09
pyXS4ytSIGY,"Warum gibt es bei den Bundestagswahlen, keine Wahlhelfer von jeder Partei?? Ich glaube an Wahlbetrug",3,2021-09-29 12:18:52+00:00,neutral,2021-09
pyXS4ytSIGY,😂😂😂😂😂wer es glaubt wird selig jetzt sind schon einige Sachen wieder passiert mehrere aktuelle Videos zeigen es wieder das Wahlbeobachter denen aufgefallen ist das was nicht stimmt des Platzes verwiesen worden !!!!!!!!!,5,2021-09-28 18:33:08+00:00,toxic,2021-09
pyXS4ytSIGY,"Ich bin seit ein paar Jahren Wahlhelfer und war auch bei Bundestagswahl am Sonntag als Schriftführer aktiv. Für meinen Teil kann ich sagen, dass die Stimmen ohne irgendwelche Betrügereien ausgezählt wurden und die Zahlen, die ich in die Niederschrift geschrieben habe sind im Statistikportal meiner Stadt sichtbar. Dementsprechend weiß ich, dass es keine Manipulationen von höherer Stelle gibt. Die Beispiele aus dem Video sind für mich unorganisierte Einzelfälle, welche schnell auffallen. 

Aber: Ich kann natürlich nicht ausschließen, dass Wahlhelfer (ungewollte) Fehler machen. Normalerweise greift hier eine gewisse Plausibilitätsprüfung (Summe aller Stimmen der verschiedenen Parteien, plus ungültige Stimmen muss der Zahl der abgegebenen Stimmen im Wählerverzeichnis entsprechen), die solche Fehler sichtbar machen soll.

Übrigens: In allen Wahlen in denen ich Aktiv war hatten wir in unserem Wahlkreis noch nie einen Beobachter bei der Auszählung, obwohl wir mache Personen bei Fragen auf die Möglichkeit hingewiesen haben. Und das ist furchtbar Schade.",3,2021-09-28 11:53:01+00:00,neutral,2021-09
pyXS4ytSIGY,"Betrug ist IMMER und ÜBERALL möglich.
Wer etwas anderes glaubt, der glaubt das auch
nur und vertraute nicht auf Fakten.",2,2021-09-27 18:08:03+00:00,toxic,2021-09
pyXS4ytSIGY,Ab 2021 ist das hier auch möglich !! Die Politiker sind hier Korrupt ! Unser Wohl und unsere Gesundheit ist deren egal,2,2021-09-27 16:53:17+00:00,neutral,2021-09
pyXS4ytSIGY,"Auch diese Wahl ist manipuliert! man sieht es daran das die Ergebnisse schon vorher ""ausversehen"" im Fernsehen gezeigt wurden! Und komisch das die Ergebnisse mit den aktuellen übereinstimmen!",2,2021-09-27 08:42:33+00:00,toxic,2021-09
pyXS4ytSIGY,"Mirko die Wahl war gefälscht, jeder Richter hat aus den Gebieten die Überprüfung angeordnet, informiere dich bei den Audits der Richter! Biden ist ein Betrüger!",3,2021-09-27 07:51:37+00:00,toxic,2021-09
pyXS4ytSIGY,jo die jetzige wahl bestimmt alles grüne wahlhelfer und haben die AFD wahlzettel verschwinden lassen,2,2021-09-27 07:10:24+00:00,toxic,2021-09
pyXS4ytSIGY,Trump hatte recht,2,2021-09-26 20:13:45+00:00,neutral,2021-09
pyXS4ytSIGY,Trump won,3,2021-09-26 20:04:25+00:00,neutral,2021-09
pyXS4ytSIGY,"wenn wahlen etwas bewirken würden, dann wären diese längst verboten! ist doch hinlänglich bekannt, oder nicht? nanu?",3,2021-09-26 20:00:10+00:00,neutral,2021-09
pyXS4ytSIGY,Wenn morgen die grüne und die SPD an die macht kommt dann ist es manipuliert,2,2021-09-25 18:20:50+00:00,neutral,2021-09
pyXS4ytSIGY,"Also ich musste dieses Jahr leider per Briefwahl wählen weil ich auf Dienstreise bin.

Und ganz ehrlich,  alleine der gesunde Menschenverstand sagt einem,  dass der ganze Prozess so viele sicherheitslücken und Angriffsflächen bietet wie ein Schweizer Käse. 

Da braucht man keinen Doktortitel oder vuertelstündige Videos gucken un zu verstehen dass es eigentlich kriminell ist uns so wählen zu lassen. 

Jede Wahl mit mehr als 10% briefwahlanteil sollte prinzipiell annulliert werden.",0,2021-09-24 14:08:04+00:00,toxic,2021-09
pyXS4ytSIGY,Offenbar ist es auch möglich Wahlurnen zu öffnen. Und zwar trotz schloss und siegel. Das sehe ich als größtes Problem bei der Wahl...,1,2021-09-24 03:09:06+00:00,toxic,2021-09
pyXS4ytSIGY,"Nein. Wahlbetrug in Deutschland? Die Politiker bescheißen das Volk schon Jahrzehnte lang. Da gibt es keinen Wahlbetrug, den gibt es nur in Russland.",1,2021-09-23 12:43:12+00:00,toxic,2021-09
pyXS4ytSIGY,Wird bei der BTW mit Sicherheit auch versucht zu manipulieren,1,2021-09-19 20:58:07+00:00,toxic,2021-09
pyXS4ytSIGY,Ich liebe diese Neutralität in deinen Videos. Mir wird keine Meinung unterschwellig untergejubelt sondern einfach nur informiert 👍🏽👍🏽👍🏽,0,2021-09-19 19:45:25+00:00,toxic,2021-09
pyXS4ytSIGY,"Wahlbetrug in Deutschland.  Ist das möglich?
***
Antwort:  Aber JA.  Es ist auch gar nicht schwer.
***
Wahlbetrug nach § 107a StGB ist strafbar!
***
Methode I  - ""Sundays for Future""  ;-P
a.
Normaler Ablauf der Auszählung.  Meistens 18.00 Uhr.
Türen werden geschlossen.  Wahlbeobachter gibt es so gut wie nie.   :-)
Nun werden sämtliche Umschläge geöffnet.
Die Wahlscheine werden aufgeklappt und auf einem großen Haufen gesammelt.
Dann werden diese gezählt.  Nur die Anzahl.  Nicht die Inhalte.
b.
Nun beginnt man in der Regel damit die Wahlscheine auf verschiedene ""Parteistapel"" zu verteilen.
Also einen Stapel mit den Stimmen für die CXU, einen Stapel mit den Stimmen für die SPX, ...usw.
Bis man sämtliche Wahlscheine auf die Stapel verteilt hat.  Das sind teilweise sehr viele Stapel.  
*
ACHTUNG: Dabei werden die UNGÜLTIGEN Wahlscheine aussortiert. (ohne Kreuz, unterschrieben, Hakenkreuz, etc.)
Diese werden gesondert gesammelt und registriert.
*
c.
Im nächsten Schritt - z ä h l t - man die Anzahl der Wahlscheine der verschiedenen Stapel.
Beispiel:  Der Stapel der SPX hat 245 Wahlzettel/Stimmen, der Stapel der CXU hat hat 255 Wahlzettel/Stimmen, usw.
e.
Die SUMME aller gültigen Parteistimmen plus die SUMME der ungültigen Wahlscheine muss mit der Summe aller Wahlscheine übereinstimmen.
Damit prüft man, ob alle Wahlscheine berücksichtigt wurden.  Es wird jedoch lediglich die Anzahl geprüft.
Wenn alles passt, werden die Stimmzettel eingetütet und versiegelt.  
Anschließend wird das Ergebnis (meist telefonisch) bekannt gegeben. Je früher desto besser.  Spätestens um 20 Uhr.  Darum der Zeitdruck.
Zum Abschluss klopft man sich gegenseitig auf die Schulter, kassiert 50 Euro Erfrischungsgeld und geht nach Hause.
f.
BETRUG:
Zurück zu  Schritt ""b.""
Die fiktive Wahlfälscherin Luisa N. nimmt sich eine Handvoll Wahlscheine vom unsortierten Stapel und beginnt mit dem sortieren.
Sie nimmt sich zwei Stimmzettel von der CXU und drei von der SPX und ganz oben drauf legt sie einen Stimmzettel der Partei ""Bündnis 99"".  
Diesen Packen Wahlscheine, also insgesamt 6 Wahlscheine, legt sie auf den Stapel der Partei ""Bündnis 99"".
Die 5 verkehrt (!) sortierten Wahlscheine entdeckt niemand, da sie von einem (!) richtig zugeordneten Wahlschein ganz oben verdeckt werden.
Ab hier zählt, wie bereits geschrieben, nur noch die Summe der Wahlscheine in jedem Partei-Stapel.  
Die Wahlscheine werden schon aus Zeitgründen nie doppelt auf die Partei gecheckt.
Die Partei ""Bündnis 99"" hat soeben 5 zusätzliche Stimmen erhalten.  Bravo ! 
***
Auf die gleiche Weise kann man natürlich auch Stimmen für die AXD verschwinden lassen.  
Einfach 5 gültige Stimmen bei einer Kleinst-Partei unterschieben.  
***
g.
Ein solcher Betrug kann so gut wie gar nicht aufgedeckt werden.
Selbst wenn der Stapel aus irgendeinem Grund noch einmal ausgezählt werden muss, kann sich der entsprechende Wahlhelfer den Stapel sichern.  Das fällt gar nicht auf.  (Genau so wenig, wie das fehlende ""d"" in meiner Aufzählung)
Am Ende werden die Wahlscheine/Beweise auch noch versiegelt.  Perfekt.
h.
""Peace of Cake"" .... wie US Amerikanische Wahlfälscher zu sagen pflegen.
Das Beste daran:  Man kann niemandem etwas nachweisen, da es im Grunde jeder gewesen sein könnte.  
Selbst Wahlbeobachter bekommen nichts mit.  Sie dürfen nur zusehen, aber nicht aktiv auszählen oder das Zählen stören.
***
Das ist nur eine von mehreren Möglichkeiten.

Wie man im großen Stil per Briefwahl fälscht erkläre ich dann ab dem  27. September.",1,2021-09-18 16:07:02+00:00,toxic,2021-09
pyXS4ytSIGY,"Verbietet die Briefwahl für die Leute, die nur aus Corona-Angst nicht vor Ort erscheinen. Wer geschäftlich im Ausland zur Bundestagswahl ist, der soll per Briefwahl wählen können. Ich bezweifele, dass bei einer Briefwahl jeder einzelne Zettel auf einen realen Wähler abgeglichen wird.",1,2021-09-18 15:21:25+00:00,toxic,2021-09
pyXS4ytSIGY,"Die OSZE hat 2014 an Kriegsverbrechen in der Ostukraine mitgemacht (OSCE-beschilderte Fahrzeuge mit Offizieren von Ukraine und NATO besetzt und Vorposten der Gegenseite ausspioniert). So ruiniert man aber die Sicherheit für Rettungsfahrzeuge und Hilfsorganisationen und deshalb ist so ein Missbrauch der Fahrzeuge von neutralen Organisationen als Kriegsverbrechen eingestuft. Diese Organisation ist also schwer kompromitiert und taugt nichts als Stütze für saubere Wahlen, da sie sich zu eindeutig parteiischen Straftaten hinreißen ließ.",0,2021-09-16 16:50:00+00:00,toxic,2021-09
pyXS4ytSIGY,"Maricopa County (Hauptstadt-Gegend Phönix, Arizona) hatte Wahlbeteiligung von 140%. In viele Stunden langen Anhörungen erzählten Zeugen, welche Variante von Wahlschummel sie in der letzten US-Wahl erlebt hatten. Da gab es noch Tage später nachgelieferte Briefwahlstimmen, wurden Kisten mit Stimmen erst nach Wegschicken der Wahlbeobachter aus einem Schrank gezogen, Wahlbeobachter aus den Gebäuden verbannt und die Scheiben abgeklebt, tauchten spät nachts Transporter mit zusätzlichen Kisten voller Stimmen auf, wurde ein an der Manipulation der Wahlmaschinen beteiligter Server in Frankfurt am Main von Sondereinheiten gestürmt und von der CIA verteidigt, wobei es Tote gab. Nicht alle Wähler mussten sich ausweisen als wahlberechtigt. Es laufen immer noch Gerichtsverfahren und Biden ist noch nicht sicher der gewählte Präsident. 

Aber dass da einfach nicht registrierte Wähler abstimmen konnten, klingt bestimmt auch nur auf den ersten Blick plausibel, nicht wahr? Sonst wäre ja Trump Wahlsieger, und das kann kein Faktenfuchs bestätigen wollen, der von Trump-Gegnern bezahlt wird.

Wahlbetrug kann vielfach erfolgen:
a) 17:59 Uhr alle Nicht-Komplizen (Wahlbeobachter, uneingeweihte Auszähler) aus dem Raum schicken und in den Minuten bis zum Wiedereinlass eine andere Wahlurne hinstellen oder vorbereitete hunderte Stimmen für bis 18:00 Uhr nicht erschienene Wähler einwerfen und auf den Wahllisten abhaken.
b) sich Vollmachten besorgen und wie in Dessau 2016 auch verurteilt nennenswert viele Wahlunterlagen selbst ausfüllen oder alten Leuten den Stift führen beim ausfüllen - vor allem durch Aktivisten, die bestimmte Parteien schädigen wollen und dazu Organisationen von Senioren oder Altenheime abklappern und dort Briefwahl und Ausfüllung ""betreuen"".
c) durch Wahl-Software Stimmen falsch aus einzelnen Wahlbüros zusammenrechnen. Da stürzen dann gern - wie 2008 in Eberswalde zur Bürgermeisterwahl - für Stunden die PCs ab, wenn das Wahlergebnis aus dem Ruder zu laufen droht. Dann wachen die Rechner wieder auf und es hat ein Kandidat der Altparteien wieder die Nase vorn. Vergleichbar mit manipulierten Wahlmaschinen, nur eine Ebene höher. 
d) einzelne Aktivisten (meist linksgrün) im Wahllokal können bei der Auszählung auch Stimmen ungültig machen - da reicht ein Strich, ein zweites Kreuz.
e) Aktivisten können aber auch Stimmen auf den falschen Stapel zählen, also Zweitstimmen einer anderen Partei zuordnen. Habe ich einmal als Wahlbeobachter zufällig gesehen. Dann musste ich mehr Abstand halten, damit sich das nicht wiederholt. Der beanstandete Stapel wurde nicht noch einmal für mich sichtbar geprüft.
f) im Vorfeld manipulierte Wähler durch absichtlich falsche Wahl-Orakel, durch Bevorzugung von Kandidaten in den Massenmedien, durch Sabotage von Wahlveranstaltungen bestimmter Parteien, durch Rufmord gegen einige Kandidaten, durch Großspenden dominierte Wahlplakatfläche und durch Bevorzugung bestimmter Parteien bei attraktiven Flächen für Großplakate oder bei Preisen für identische Werbeflächen. Das findet schon immer und für jeden erkennbar statt.
g) Aktivisten sammeln in Wohngebieten mit besonders hoher Wahlbereitschaft für ihre Lieblingspartei die Nichtwähler und schleifen sie zur Wahl, während in anderen Wahlgebieten den Leuten eingeredet wird, Wahlen bringen nichts und Nichtwählen wäre idealer Protest gegen das System. 


Übrigens belegt eine Studie vom niederländischen Flagschiff der Wissenschaftsverlage ELSEVIER, dass alle Wahlen seit der Wende in Deutschland zu Lasten der kleinen Parteien manipuliert wurden.

http://www.sciencedirect.com/science/article/pii/S0261379411000370 Elsevier Studie Wahlfälschung seit 1990
Google findet das nicht mehr, aber Deutschland hat danach verträge mit ELSEVIER gekündigt und nun ist bei denen der Artikel nicht mehr online. 
Zum Glück gibt es Kopien. https://web.archive.org/web/20201112013554/https://www.sciencedirect.com/science/article/abs/pii/S0261379411000370
Wenn also mit dieser Sendung https://www.youtube.com/watch?v=YjLMUVCJE8Q&ab_channel=BR24 so viele Betrugsmöglichkeiten und auch die Landtagswahl Sachsen-Anhalt 2021 einfach übergangen werden und Studien zu systematischer und relevanter Wahlfälschung gecancelt werden, dann wissen wir doch, was da läuft!",0,2021-09-16 16:40:57+00:00,toxic,2021-09
pyXS4ytSIGY,"Manipulieren ist unwarscheinlich, weil kompliziert ist, und  viel Kraft und Geld kostet😂👎.  Es  besagt nur, das es für normaler Bürger es kaum möglich ist. Für die Machthaber und Konzerne schon.",0,2021-09-12 05:40:37+00:00,toxic,2021-09
pyXS4ytSIGY,https://www.youtube.com/watch?v=tfkjBzAtq2g Ja ist es...,0,2021-09-04 10:46:33+00:00,neutral,2021-09
pyXS4ytSIGY,"„Die Leute, die die Stimmen abgeben, entscheiden nichts. Die Leute, die die Stimmen zählen, entscheiden alles.“ —  Josef Stalin",0,2021-09-02 19:52:36+00:00,toxic,2021-09
pyXS4ytSIGY,"Kann ich eigentlich wenn ich einmal Briefwahl beantragt habe trotzdem zum Wahllokal gehen?
Ich meine nicht um dort nochmal zu wählen, sondern um doch nicht an der Briefwahl teilzunehmen, sondern vor Ort zu wählen.
Oder kann ich den Brief der Briefwahl dort im Wahllokal einwerfen bzw. gegen einen ""regulären"" Wahlzettel eintauschen?",0,2021-09-01 17:25:37+00:00,toxic,2021-09
pyXS4ytSIGY,"Problem ist nicht die Wahl sondern ideologisch verblendete Wahl Helfer. Diese machen diesen Job häufig weil Sie eben sicherstellen wollen, dass die Wahl so verläuft wie sie es sich erhoffen.

Es ist halt auch eine Form des Aktivismus. haben wir also Wahlhelfer besonders aus einem Spektrum zeichnet sich dabei bereits ein problem ab.

Wahlhelfer müssen gründlich überwacht werden und bei betrug schwer bestraft werden, da Sie unsere Demokratie gefährden",0,2021-09-01 13:37:09+00:00,toxic,2021-09
pyXS4ytSIGY,Naja bei knappen Ergebnissen ist es schon von Bedeutung ob manipuliert wird und seit den letzten Monaten bin ich auch überzeugt das die Regierung nichts dem Zufall überlässt,0,2021-08-31 04:57:00+00:00,neutral,2021-08
pyXS4ytSIGY,"Und was ist mit der ""lex thuringia"" ?",0,2021-08-27 09:04:44+00:00,neutral,2021-08
pyXS4ytSIGY,Estoy aprendiendo alemán y estoy practicando la escucha,0,2021-08-26 22:12:25+00:00,toxic,2021-08
pyXS4ytSIGY,"Nur in Russland, China Venezuela usw. da wird betrogen. 
In Deutschland werden uns korrupte und Kriminelle Kandidaten zu Wahl gestellt die wir zu wählen haben 👌",0,2021-08-22 23:09:06+00:00,toxic,2021-08
pyXS4ytSIGY,Die Demokratie ist die Diktatur der dummen. Die Wahlen werden überall manipuliert.,0,2021-08-21 15:07:43+00:00,toxic,2021-08
pyXS4ytSIGY,"Wahlbetrug? nie und Nimmer...Das wäre ja nicht demokratisch... In Deutschland wird, so es nicht von Anfang an Merkels geliebte Volkskammer-Ergebnisse gibt, sooft und so lange ""gewählt"" ,bis das Ergebnis den Vorstellungen der Buntekaiserin Inshallah Mehrkill entspricht...Stichwort Thüringen...",0,2021-08-15 04:56:57+00:00,toxic,2021-08
pyXS4ytSIGY,"Natürlich wird auch hier wieder versucht, Bedenken zu zerstreuen ...",0,2021-08-13 05:45:36+00:00,toxic,2021-08
pyXS4ytSIGY,"Natürlich ist Wahlbetrug möglich, auch in Deutschland! Und das nicht nur bei Briefwahl.
Bei Briefwahlen ist es natürlich besonders einfach, aber wie viele Fälle wie die genannten sind nicht aufgeflogen?",0,2021-08-13 05:42:37+00:00,toxic,2021-08
pyXS4ytSIGY,"Es Wurden erst bei den Letzten Wahlen,
Stimmenzettel Verschickt, wo zb. Oben Rechts ein Loch 
im Stimmzettel war  !  !  !  .  .  .
Wenn man diesen dann Ausfüllt und Ordnungsgemäß
zurück schickt, kommt der dann in den  ( "" Mülleimer "" )
weil der Zettel dann nicht mehr Gültig ist  !  !  !  .  .  .",0,2021-08-02 08:12:31+00:00,toxic,2021-08
pyXS4ytSIGY,"Wer ( "" Seien - OSZE "" ) = Was Erlauben OSZE  !  !  !  .  .  .",0,2021-08-02 08:05:47+00:00,toxic,2021-08
pyXS4ytSIGY,"Es wird Zeit, das Deutschland einen anderen Kurs nimmt und zwar hin zu einer Demokratie und Freiheit! Momentan beherrschen uns mafiöse Zustände. Den Zwerg ""Laschet"" sollte man für alle Zeiten einbetonieren um dem Volk und zukünftigen Generationen zu zeigen das auch Zwerge Ambitionen Richtung Diktatur haben. Wenn wir also gerade bei'm Einbetonieren sind vergessen wir nicht diesen Olaf Scholz und diese gebockte Bärin! Merkel ist dafür nicht brauchbar, denn Leftzen sind schlecht einzubetonieren, daher schickt man sie besser in die Wüste!",0,2021-07-30 07:40:51+00:00,toxic,2021-07
